Date,Product_ID,Predicted_Demand,Price,Discount,Scenario
2024-01-02,P0019,718.3198598204199,50.24663999999999,9.866666666666667,price_cut
2024-01-03,P0019,730.5747547467249,50.24663999999999,9.866666666666667,price_cut
2024-01-04,P0019,719.0583559008953,50.24663999999999,9.866666666666667,price_cut
2024-01-05,P0019,723.922463273938,50.24663999999999,9.866666666666667,price_cut
2024-01-06,P0019,725.9740899870063,50.24663999999999,9.866666666666667,price_cut
2024-01-07,P0019,722.671824511459,50.24663999999999,9.866666666666667,price_cut
2024-01-08,P0019,721.1057542034536,50.24663999999999,9.866666666666667,price_cut
2024-01-09,P0019,723.4362485712909,50.24663999999999,9.866666666666667,price_cut
2024-01-10,P0019,723.1571310313217,50.24663999999999,9.866666666666667,price_cut
2024-01-11,P0019,723.4480656173674,50.24663999999999,9.866666666666667,price_cut
2024-01-12,P0019,723.346219440112,50.24663999999999,9.866666666666667,price_cut
2024-01-13,P0019,723.311836847637,50.24663999999999,9.866666666666667,price_cut
2024-01-14,P0019,723.405860427961,50.24663999999999,9.866666666666667,price_cut
2024-01-15,P0019,723.458271170824,50.24663999999999,9.866666666666667,price_cut
2024-01-16,P0019,723.4172638068202,50.24663999999999,9.866666666666667,price_cut
2024-01-17,P0019,723.4388552716742,50.24663999999999,9.866666666666667,price_cut
2024-01-18,P0019,723.4467977979282,50.24663999999999,9.866666666666667,price_cut
2024-01-19,P0019,723.4641799438274,50.24663999999999,9.866666666666667,price_cut
2024-01-20,P0019,723.4799651332892,50.24663999999999,9.866666666666667,price_cut
2024-01-21,P0019,723.4926919740941,50.24663999999999,9.866666666666667,price_cut
2024-01-02,P0020,681.3565402026429,53.55586999999999,9.533333333333333,price_cut
2024-01-03,P0020,628.9530115495872,53.55586999999999,9.533333333333333,price_cut
2024-01-04,P0020,650.7980506318454,53.55586999999999,9.533333333333333,price_cut
2024-01-05,P0020,639.2110128147525,53.55586999999999,9.533333333333333,price_cut
2024-01-06,P0020,632.149356894667,53.55586999999999,9.533333333333333,price_cut
2024-01-07,P0020,636.6498732148574,53.55586999999999,9.533333333333333,price_cut
2024-01-08,P0020,647.3593184848386,53.55586999999999,9.533333333333333,price_cut
2024-01-09,P0020,641.9323386812757,53.55586999999999,9.533333333333333,price_cut
2024-01-10,P0020,640.4995795986525,53.55586999999999,9.533333333333333,price_cut
2024-01-11,P0020,641.5071267655716,53.55586999999999,9.533333333333333,price_cut
2024-01-12,P0020,640.8504975103066,53.55586999999999,9.533333333333333,price_cut
2024-01-13,P0020,640.4190043904667,53.55586999999999,9.533333333333333,price_cut
2024-01-14,P0020,640.5628999461967,53.55586999999999,9.533333333333333,price_cut
2024-01-15,P0020,641.0157293068748,53.55586999999999,9.533333333333333,price_cut
2024-01-16,P0020,640.665264222785,53.55586999999999,9.533333333333333,price_cut
2024-01-17,P0020,640.5134970058089,53.55586999999999,9.533333333333333,price_cut
2024-01-18,P0020,640.4830823800145,53.55586999999999,9.533333333333333,price_cut
2024-01-19,P0020,640.3697218781143,53.55586999999999,9.533333333333333,price_cut
2024-01-20,P0020,640.2674550394651,53.55586999999999,9.533333333333333,price_cut
2024-01-21,P0020,640.193715500127,53.55586999999999,9.533333333333333,price_cut
